developer_id,journey_id,name,avg_study_hour,study_time_slot,avg_exam_score,exam_fail_count,avg_submission_rating,submission_fail_count,completion_speed,performance_level,struggle_score,speed_category,id,display_name,stuck_tutorial_id,pace_insight,cluster_label
3390,169,Belajar Prinsip Pemrograman SOLID,17.975609756097562,Afternoon (12-18),72.0,3.0,2.6153846153846154,0.0,0.1333333333333333,Low,3.0,Fast (< 70%),3390,istiabudi73,7807.0,,The Sprinter
3390,171,Belajar Membuat Aplikasi iOS untuk Pemula,14.029850746268655,Afternoon (12-18),93.0,0.0,2.5,2.0,0.65,Medium,4.0,Fast (< 70%),3390,istiabudi73,7766.0,,The Struggler
3390,177,Belajar Dasar Visualisasi Data,13.234375,Afternoon (12-18),92.9090909090909,0.0,2.6153846153846154,0.0,0.0,Low,0.0,Fast (< 70%),3390,istiabudi73,8242.0,,The Sprinter
3390,184,Belajar Machine Learning untuk Pemula,12.050359712230216,Afternoon (12-18),96.3,0.0,4.5,2.0,0.0555555555555555,High,4.0,Fast (< 70%),3390,istiabudi73,8547.0,,The Struggler
3390,185,Belajar Fundamental Deep Learning,16.149253731343283,Afternoon (12-18),91.5,0.0,1.5,14.0,0.4636363636363636,Medium,28.0,Fast (< 70%),3390,istiabudi73,10624.0,,The Struggler
3390,191,Memulai Pemrograman dengan Dart,14.465116279069768,Afternoon (12-18),75.2,2.0,2.6153846153846154,0.0,0.2,Low,2.0,Fast (< 70%),3390,istiabudi73,40858.0,,The Sprinter
3390,195,Belajar Fundamental Aplikasi Flutter,14.184615384615384,Afternoon (12-18),75.0,3.0,2.6153846153846154,0.0,0.56,Low,3.0,Fast (< 70%),3390,istiabudi73,39203.0,,The Consistent
3390,202,Belajar Fundamental Aplikasi iOS,15.06896551724138,Afternoon (12-18),62.5,4.0,2.6153846153846154,0.0,0.56,Low,4.0,Fast (< 70%),3390,istiabudi73,9121.0,,The Consistent
3390,219,Belajar Pengembangan Web Intermediate,14.131428571428572,Afternoon (12-18),83.84615384615384,0.0,0.4736842105263157,19.0,0.9625,Low,38.0,Normal (70-130%),3390,istiabudi73,9536.0,,The Struggler
3390,237,Memulai Dasar Pemrograman untuk Menjadi Pengembang Software,18.2027027027027,Evening (18-24),92.32,2.0,2.6153846153846154,0.0,2.7777777777777777,Low,2.0,Slow (> 130%),3390,istiabudi73,,,The Consistent
3390,251,Belajar Dasar Cloud dan Gen AI di AWS,15.83838383838384,Afternoon (12-18),71.125,27.0,2.6153846153846154,0.0,0.5555555555555556,Low,27.0,Fast (< 70%),3390,istiabudi73,13352.0,,The Consistent
3390,256,Belajar Dasar Pemrograman JavaScript,14.051948051948052,Afternoon (12-18),82.25,4.0,2.6153846153846154,0.0,0.0869565217391304,Low,4.0,Fast (< 70%),3390,istiabudi73,38223.0,,The Sprinter
3390,261,Belajar Back-End Pemula dengan JavaScript,13.990196078431373,Afternoon (12-18),83.84615384615384,0.0,1.0,4.0,0.56,Low,8.0,Fast (< 70%),3390,istiabudi73,14102.0,,The Struggler
3390,266,Architecting on AWS (Membangun Arsitektur Cloud di AWS),16.564705882352943,Afternoon (12-18),66.11538461538461,10.0,2.6153846153846154,0.0,0.2,Low,10.0,Fast (< 70%),3390,istiabudi73,,,The Consistent
3390,271,Belajar Fundamental Back-End dengan JavaScript,15.726775956284152,Afternoon (12-18),83.84615384615384,0.0,1.8571428571428568,7.0,0.5222222222222223,Low,14.0,Fast (< 70%),3390,istiabudi73,,,The Struggler
3390,276,Menjadi Back-End Developer Expert dengan JavaScript,15.405172413793103,Afternoon (12-18),72.27272727272727,3.0,1.2,5.0,1.048780487804878,Medium,13.0,Normal (70-130%),3390,istiabudi73,36803.0,,The Struggler
3390,292,Meniti Karier sebagai Software Developer,20.67924528301887,Evening (18-24),92.0,0.0,2.6153846153846154,0.0,0.1428571428571428,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,297,Pengenalan Data pada Pemrograman (Data 101),15.743589743589745,Afternoon (12-18),92.0,0.0,2.6153846153846154,0.0,2.333333333333333,Low,0.0,Slow (> 130%),3390,istiabudi73,,,The Consistent
3390,302,Pengenalan ke Logika Pemrograman (Programming Logic 101),12.81081081081081,Afternoon (12-18),93.73333333333332,0.0,2.6153846153846154,0.0,0.3333333333333333,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,307,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),15.072916666666666,Afternoon (12-18),89.71428571428571,4.0,2.6153846153846154,0.0,0.0,Low,4.0,Fast (< 70%),3390,istiabudi73,15450.0,,The Sprinter
3390,312,Simulasi Ujian TensorFlow Developer Certificate,18.5,Evening (18-24),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,14522.0,,The Night Owl
3390,313,Belajar Membuat Augmented Reality dengan Lens Studio,12.375,Afternoon (12-18),79.7,5.0,2.6153846153846154,0.0,0.56,Low,5.0,Fast (< 70%),3390,istiabudi73,16215.0,,The Sprinter
3390,315,Belajar Membuat Front-End Web untuk Pemula,19.292134831460675,Evening (18-24),73.0,1.0,2.5,2.0,9.044444444444444,Medium,5.0,Slow (> 130%),3390,istiabudi73,,,The Struggler
3390,317,Belajar Dasar Git dengan GitHub,18.33333333333333,Evening (18-24),88.7741935483871,3.0,2.6153846153846154,0.0,0.0666666666666666,Low,3.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,319,Machine Learning Terapan,13.137614678899082,Afternoon (12-18),67.6086956521739,9.0,1.1428571428571428,14.0,1.375,Medium,37.0,Slow (> 130%),3390,istiabudi73,,,The Struggler
3390,335,Belajar Dasar UX Design,20.27659574468085,Evening (18-24),82.77777777777777,2.0,2.6153846153846154,0.0,0.56,Low,2.0,Fast (< 70%),3390,istiabudi73,20522.0,,The Consistent
3390,337,Belajar Dasar Google Cloud,11.423076923076923,Morning (6-12),78.5,2.0,2.6153846153846154,0.0,0.3333333333333333,Low,2.0,Fast (< 70%),3390,istiabudi73,,,The Consistent
3390,342,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,8.772727272727273,Morning (6-12),75.0,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),3390,istiabudi73,20637.0,,The Sprinter
3390,352,Belajar Pengembangan Aplikasi Android Intermediate,11.392857142857142,Morning (6-12),83.33333333333333,3.0,0.0,1.0,0.56,Low,5.0,Fast (< 70%),3390,istiabudi73,22879.0,,The Struggler
3390,382,Belajar Dasar-Dasar DevOps,12.789473684210526,Afternoon (12-18),86.42857142857143,1.0,2.6153846153846154,0.0,0.1333333333333333,Low,1.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,387,Belajar Jaringan Komputer untuk Pemula,15.274193548387096,Afternoon (12-18),80.0,2.0,5.0,1.0,7.88,High,4.0,Slow (> 130%),3390,istiabudi73,,,The Struggler
3390,397,Bangkit 2024 ILT Quiz - Mobile Development,11.5,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,22632.0,,The Sprinter
3390,403,Belajar Membuat Aplikasi Web dengan React,15.642857142857142,Afternoon (12-18),85.0,0.0,5.0,1.0,0.0,High,2.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,413,Belajar Fundamental Aplikasi Web dengan React,12.348484848484848,Afternoon (12-18),81.875,2.0,1.5,6.0,1.7272727272727273,Medium,14.0,Slow (> 130%),3390,istiabudi73,,,The Struggler
3390,418,Menjadi React Web Developer Expert,13.56140350877193,Afternoon (12-18),62.5,2.0,2.6153846153846154,0.0,0.56,Low,2.0,Fast (< 70%),3390,istiabudi73,24493.0,,The Consistent
3390,423,Menjadi Linux System Administrator,12.421052631578949,Afternoon (12-18),65.625,4.0,2.6153846153846154,0.0,0.56,Low,4.0,Fast (< 70%),3390,istiabudi73,25440.0,,The Consistent
3390,428,Belajar Implementasi CI/CD,18.9,Evening (18-24),87.5,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,24765.0,,The Night Owl
3390,433,Belajar Membangun Arsitektur Microservices,19.194444444444443,Evening (18-24),100.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,28465.0,,The Consistent
3390,443,Machine Learning Operations (MLOps),14.01388888888889,Afternoon (12-18),67.1875,7.0,1.5,2.0,0.56,Medium,11.0,Fast (< 70%),3390,istiabudi73,26010.0,,The Struggler
3390,485,BDT 2022 (Tahap 2) Pre-Test Android Developer Dasar,12.5,Afternoon (12-18),95.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,490,BDT 2022 (Tahap 2) Pre-Test Machine Learning Dasar,9.0,Morning (6-12),100.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,495,BDT 2022 (Tahap 2) Pre-Test IT Support,12.5,Afternoon (12-18),100.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,500,BDT 2022 (Tahap 2) Pre-Test Analisis Data,11.0,Morning (6-12),98.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,555,Belajar Analisis Data dengan Python,14.37704918032787,Afternoon (12-18),83.06451612903226,5.0,2.333333333333333,3.0,1.0142857142857142,Medium,11.0,Normal (70-130%),3390,istiabudi73,,,The Struggler
3390,570,Belajar Dasar Manajemen Proyek,13.605263157894736,Afternoon (12-18),85.0,1.0,2.6153846153846154,0.0,0.7272727272727273,Low,1.0,Normal (70-130%),3390,istiabudi73,,,The Consistent
3390,590,Belajar Penerapan Data Science,12.819444444444445,Afternoon (12-18),91.5,1.0,1.6,5.0,0.8,Medium,11.0,Normal (70-130%),3390,istiabudi73,,,The Struggler
3390,600,Belajar Dasar Structured Query Language (SQL),16.318181818181817,Afternoon (12-18),83.33333333333333,1.0,2.6153846153846154,0.0,0.5454545454545454,Low,1.0,Fast (< 70%),3390,istiabudi73,,,The Night Owl
3390,605,Memulai Pemrograman dengan Haskell,10.909090909090908,Morning (6-12),100.0,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,31995.0,,The Sprinter
3390,615,Belajar Dasar Data Science,12.0,Morning (6-12),75.5,3.0,2.6153846153846154,0.0,0.1818181818181818,Low,3.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,653,Belajar Dasar AI,9.076923076923077,Morning (6-12),90.0,2.0,2.6153846153846154,0.0,6.1,Low,2.0,Slow (> 130%),3390,istiabudi73,,,The Sprinter
3390,673,Tes Seleksi BEKUP Create: Upskilling Bootcamp 2025 - Multi-Platform App Developer (Flutter),18.5,Evening (18-24),58.5,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Night Owl
3390,697,Belajar Strategi Pengembangan Diri,21.0,Evening (18-24),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Night Owl
3390,713,Membangun Sistem Machine Learning,21.75,Evening (18-24),89.33333333333333,1.0,0.75,4.0,0.5111111111111111,Medium,9.0,Fast (< 70%),3390,istiabudi73,,,The Struggler
3390,748,Tes Seleksi Laskar AI,19.6,Evening (18-24),67.33333333333333,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Night Owl
3390,753,Prompt Engineering untuk Software Developer,14.73913043478261,Afternoon (12-18),80.83333333333333,1.0,2.6153846153846154,0.0,0.125,Low,1.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,818,Membangun Proyek Deep Learning Tingkat Mahir,12.781609195402298,Afternoon (12-18),73.61538461538461,5.0,2.6153846153846154,0.0,0.56,Low,5.0,Fast (< 70%),3390,istiabudi73,44798.0,,The Sprinter
3390,828,Simulasi Ujian Azure AI Engineer Associate,13.333333333333334,Afternoon (12-18),85.0,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,852,Financial Literacy 101,19.363636363636363,Evening (18-24),81.5,0.0,2.6153846153846154,0.0,0.0,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,862,AI Praktis untuk Produktivitas,15.97872340425532,Afternoon (12-18),100.0,0.0,2.6153846153846154,0.0,0.05,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
3390,867,Belajar Penggunaan Generative AI,12.217391304347826,Afternoon (12-18),100.0,0.0,2.6153846153846154,0.0,0.0333333333333333,Low,0.0,Fast (< 70%),3390,istiabudi73,,,The Sprinter
5774,2,Belajar Membangun Aplikasi Android Native Bagian I,8.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,1.0,,The Sprinter
5774,6,Belajar Membangun Aplikasi Android HTML5,11.428571428571429,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,29.0,,The Sprinter
5774,7,Belajar Membuat Aplikasi Android dengan MIT AppInventor 2,9.214285714285714,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,30.0,,The Sprinter
5774,9,Belajar Membangun Game Multi Platform,8.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,53.0,,The Sprinter
5774,11,Belajar Membangun Solusi IoT dengan Intel Galileo,13.88888888888889,Afternoon (12-18),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,85.0,,The Sprinter
5774,12,Belajar Membangun Game Android HTML5,9.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,93.0,,The Sprinter
5774,14,Belajar Fundamental Aplikasi Android,11.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,1160.0,,The Sprinter
5774,15,Belajar Membangun Aplikasi Android dengan IBM Bluemix,7.0,Morning (6-12),83.84615384615384,0.0,0.0,1.0,0.56,Low,2.0,Fast (< 70%),5774,budhisant,281.0,,The Sprinter
5774,44,Belajar Membuat Aplikasi Kognitif dengan IBM Watson,13.0,Afternoon (12-18),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,1013.0,,The Sprinter
5774,51,Belajar Membuat Aplikasi Android untuk Pemula,17.41176470588235,Afternoon (12-18),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,1212.0,,The Consistent
5774,60,Memulai Pemrograman Dengan Java,21.33333333333333,Evening (18-24),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,1791.0,,The Night Owl
5774,65,Belajar Membuat Game dengan Construct 2,11.057142857142855,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,2431.0,,The Consistent
5774,68,Belajar Membuat Aplikasi Kognitif,14.133333333333333,Afternoon (12-18),0.0,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),5774,budhisant,10714.0,,The Consistent
5774,80,Memulai Pemrograman dengan Kotlin,11.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,4030.0,,The Sprinter
5774,86,Memulai Pemrograman dengan Python,15.479166666666666,Afternoon (12-18),59.28846153846154,26.0,2.6153846153846154,0.0,10.0,Low,26.0,Slow (> 130%),5774,budhisant,6540.0,,The Consistent
5774,116,Source Code Management untuk Pemula,11.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,3506.0,,The Sprinter
5774,120,Memulai Pemrograman Dengan C,12.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,4804.0,,The Sprinter
5774,123,Belajar Dasar Pemrograman Web,17.802547770700638,Afternoon (12-18),54.41666666666666,17.0,2.6153846153846154,0.0,0.56,Low,17.0,Fast (< 70%),5774,budhisant,4350.0,,The Consistent
5774,133,Menjadi Google Cloud Engineer,20.0,Evening (18-24),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,,,The Night Owl
5774,144,Belajar Dasar-Dasar Azure Cloud,14.115789473684211,Afternoon (12-18),44.0,1.0,2.6153846153846154,0.0,2.575,Low,1.0,Slow (> 130%),5774,budhisant,8307.0,,The Consistent
5774,163,Belajar Fundamental Front-End Web Development,8.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,7443.0,,The Sprinter
5774,177,Belajar Dasar Visualisasi Data,10.62,Morning (6-12),91.3,0.0,2.6153846153846154,0.0,2.0,Low,0.0,Slow (> 130%),5774,budhisant,,,The Consistent
5774,184,Belajar Machine Learning untuk Pemula,14.748201438848922,Afternoon (12-18),85.72727272727273,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),5774,budhisant,39038.0,,The Consistent
5774,185,Belajar Fundamental Deep Learning,16.14,Afternoon (12-18),83.33333333333333,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,37668.0,,The Night Owl
5774,191,Memulai Pemrograman dengan Dart,16.0,Afternoon (12-18),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,7450.0,,The Night Owl
5774,237,Memulai Dasar Pemrograman untuk Menjadi Pengembang Software,10.534246575342468,Morning (6-12),94.375,0.0,2.6153846153846154,0.0,0.1111111111111111,Low,0.0,Fast (< 70%),5774,budhisant,,,The Sprinter
5774,251,Belajar Dasar Cloud dan Gen AI di AWS,16.563218390804597,Afternoon (12-18),59.68852459016394,49.0,2.6153846153846154,0.0,3.7222222222222223,Low,49.0,Slow (> 130%),5774,budhisant,12962.0,,The Consistent
5774,256,Belajar Dasar Pemrograman JavaScript,16.99236641221374,Afternoon (12-18),66.96666666666667,18.0,2.6153846153846154,0.0,0.56,Low,18.0,Fast (< 70%),5774,budhisant,14097.0,,The Consistent
5774,261,Belajar Back-End Pemula dengan JavaScript,15.365384615384617,Afternoon (12-18),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,34818.0,,The Consistent
5774,266,Architecting on AWS (Membangun Arsitektur Cloud di AWS),11.905325443786982,Morning (6-12),44.08771929824562,41.0,2.6153846153846154,0.0,0.225,Low,41.0,Fast (< 70%),5774,budhisant,16460.0,,The Consistent
5774,271,Belajar Fundamental Back-End dengan JavaScript,3.9107142857142856,Night (0-6),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,17780.0,,The Sprinter
5774,276,Menjadi Back-End Developer Expert dengan JavaScript,21.375,Evening (18-24),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,14302.0,,The Night Owl
5774,302,Pengenalan ke Logika Pemrograman (Programming Logic 101),21.27027027027027,Evening (18-24),71.08333333333333,7.0,2.6153846153846154,0.0,0.6666666666666666,Low,7.0,Fast (< 70%),5774,budhisant,,,The Night Owl
5774,307,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),15.197916666666666,Afternoon (12-18),76.5,18.0,2.6153846153846154,0.0,0.7142857142857143,Low,18.0,Normal (70-130%),5774,budhisant,15180.0,,The Consistent
5774,313,Belajar Membuat Augmented Reality dengan Lens Studio,12.304347826086955,Afternoon (12-18),50.0,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),5774,budhisant,16107.0,,The Sprinter
5774,315,Belajar Membuat Front-End Web untuk Pemula,7.0,Morning (6-12),83.84615384615384,0.0,2.6153846153846154,0.0,0.56,Low,0.0,Fast (< 70%),5774,budhisant,16929.0,,The Sprinter
5774,317,Belajar Dasar Git dengan GitHub,16.08974358974359,Afternoon (12-18),77.54545454545455,2.0,2.6153846153846154,0.0,0.2666666666666666,Low,2.0,Fast (< 70%),5774,budhisant,,,The Sprinter
5774,319,Machine Learning Terapan,19.71014492753623,Evening (18-24),90.0,1.0,2.6153846153846154,0.0,0.56,Low,1.0,Fast (< 70%),5774,budhisant,17053.0,,The Night Owl
5774,337,Belajar Dasar Google Cloud,15.35897435897436,Afternoon (12-18),62.8125,9.0,2.6153846153846154,0.0,0.6666666666666666,Low,9.0,Fast (< 70%),5774,budhisant,,,The Consistent
5774,342,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,14.02803738317757,Afternoon (12-18),60.0,6.0,2.6153846153846154,0.0,0.56,Low,6.0,Fast (< 70%),5774,budhisant,21067.0,,The Consistent
5774,382,Belajar Dasar-Dasar DevOps,20.34210526315789,Evening (18-24),85.0,1.0,2.6153846153846154,0.0,0.0666666666666666,Low,1.0,Fast (< 70%),5774,budhisant,,,The Sprinter
5774,387,Belajar Jaringan Komputer untuk Pemula,13.14516129032258,Afternoon (12-18),73.0,3.0,3.0,1.0,10.0,Medium,5.0,Slow (> 130%),5774,budhisant,,,The Struggler
5774,423,Menjadi Linux System Administrator,12.59375,Afternoon (12-18),67.0,7.0,1.3333333333333333,3.0,0.56,Medium,13.0,Fast (< 70%),5774,budhisant,24298.0,,The Struggler
